"","from_id","to_id","travel_time_p50"
"464","42101030200","CityHall",62
"465","42101031200","CityHall",76
"466","42101033300","CityHall",81
"467","42101033900","CityHall",86
"468","42101035500","CityHall",95
"469","42101035800","CityHall",113
"470","42101034702","CityHall",69
"471","42045403002","CityHall",123
"472","42045406201","CityHall",138
"473","42045400500","CityHall",60
"474","42045404101","CityHall",123
"475","42101010400","CityHall",48
"476","42101010500","CityHall",42
"477","42101039001","CityHall",60
"478","42101039002","CityHall",92
"479","42101014201","CityHall",34
"480","42101000701","CityHall",21
"481","42091205806","CityHall",94
"482","42091203402","CityHall",120
"483","42091206007","CityHall",121
"484","42101008802","CityHall",36
"485","42101013900","CityHall",45
"486","42101015102","CityHall",46
"487","42101017300","CityHall",54
"488","42029300201","CityHall",156
"489","42045404500","CityHall",132
"490","42045404102","CityHall",123
"491","42101000902","CityHall",29
"492","42101004101","CityHall",26
"493","42101028300","CityHall",51
"494","42101028901","CityHall",80
"495","42101012203","CityHall",55
"496","42101034501","CityHall",84
"497","42101013300","CityHall",28
"498","42045407202","CityHall",138
"499","42045405200","CityHall",120
"500","42045407501","CityHall",144
"501","42101980702","CityHall",56
"502","42029302300","CityHall",126
"503","42017105300","CityHall",179
"504","42091203103","CityHall",114
"505","42091203304","CityHall",150
"506","42091203803","CityHall",120
"507","42101004103","CityHall",38
"508","42101001302","CityHall",46
"509","42101039100","CityHall",42
"510","42101003200","CityHall",36
"511","42101006200","CityHall",44
"512","42101007800","CityHall",35
"513","42101013602","CityHall",32
"514","42101016400","CityHall",36
"515","42101018300","CityHall",81
"516","42101021500","CityHall",90
"517","42101024300","CityHall",44
"518","42101027200","CityHall",74
"519","42101028400","CityHall",53
"520","42045407801","CityHall",90
"521","42045407802","CityHall",90
"522","42045401101","CityHall",108
"523","42101033400","CityHall",66
"524","42101036202","CityHall",110
"525","42017100500","CityHall",173
"526","42101980300","CityHall",115
"527","42091200402","CityHall",144
"528","42101011100","CityHall",40
"529","42101014900","CityHall",37
"530","42101017800","CityHall",43
"531","42101024400","CityHall",58
"532","42101029400","CityHall",55
"533","42101031501","CityHall",81
